bloque,bloque_nombre,familia,parametro,subescala,instrumento,N,escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C4_riasec_artistic,8,25,10000,0.0707,0.072,0.059,5e-4,0.0641,0.0691,0.0277,0.0743,0.1507,0.3198,0.0489,0,0,0,0,0,0,0,0,0,0,0,75.95648980140686
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C4_riasec_artistic,8,50,10000,0.1885,0.1581,0.1049,3e-4,0.2711,0.1364,0.0723,0.0984,0.4323,0.4772,0.1569,0,0,0,0,0,0,0,0,0,0,0,70.90558314323425
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C4_riasec_artistic,8,100,10000,0.5477,0.3948,0.2328,0.0252,0.7091,0.3028,0.2953,0.1626,0.8263,0.7343,0.4179,0,0,0,0,0,0,0,0,0,0,0,69.08747935295105
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C4_riasec_artistic,8,250,10000,0.9976,0.9254,0.7017,0.9294,0.998,0.8035,0.9728,0.5891,0.9995,0.9853,0.9452,0,0,0,0,0,0,0,0,0,0,0,76.72676420211792
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C4_riasec_artistic,8,500,10000,1,0.9998,0.9825,1,1,0.9957,1,0.9722,1,1,0.9997,0,0,0,0,0,0,0,0,0,0,0,95.83624911308289
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C4_riasec_artistic,8,1000,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,130.32385110855105
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C4_riasec_artistic,8,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,164.91155910491943
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,3,10,10000,0.1033,0.0962,0.0853,0.0083,NA,0.0872,0.0845,0.1261,0.0515,0.1757,0.0617,0,0,0,0,10000,0,0,0,0,0,0,98.19462656974792
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,3,25,10000,0.3084,0.2315,0.1791,0.0181,0.0952,0.1765,0.1973,0.2181,0.1174,0.3444,0.1327,0,0,0,0,0,0,0,0,0,0,0,99.2953643798828
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,3,50,10000,0.7591,0.5759,0.4349,0.0413,0.1966,0.4131,0.5832,0.43,0.193,0.5139,0.3232,0,0,0,0,0,0,0,0,0,0,0,94.5044927597046
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,3,100,10000,0.9967,0.9568,0.8603,0.2945,0.579,0.8251,0.9822,0.7902,0.313,0.7435,0.6821,0,0,0,0,0,0,0,0,0,0,0,90.82155776023863
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,3,250,10000,1,1,1,0.9956,0.9988,1,1,1,0.6399,0.985,0.9965,0,0,0,0,0,0,0,0,0,0,0,99.51414775848389
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,3,500,10000,1,1,1,1,1,1,1,1,0.911,1,1,0,0,0,0,0,0,0,0,0,0,0,116.2440972328186
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,3,1000,10000,1,1,1,1,1,1,1,1,0.9977,1,1,0,0,0,0,0,0,0,0,0,0,0,153.3201379776001
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,3,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,191.7444202899933
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,4,10,10000,0.0762,0.0776,0.0725,0.0093,NA,0.0761,0.0719,0.0902,0.0476,0.1338,0.0613,0,0,0,0,10000,0,0,0,0,0,0,80.16780734062195
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,4,25,10000,0.1856,0.1685,0.1466,0.0178,0.0686,0.1487,0.1239,0.1261,0.0759,0.288,0.1357,0,0,0,0,0,0,0,0,0,0,0,83.65364193916321
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,4,50,10000,0.4925,0.3855,0.3247,0.0359,0.1416,0.3194,0.328,0.2133,0.1406,0.5116,0.3379,0,0,0,0,0,0,0,0,0,0,0,77.78586173057556
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,4,100,10000,0.9314,0.7909,0.7012,0.278,0.5426,0.6664,0.8192,0.5815,0.2763,0.7859,0.712,0,0,0,0,0,0,0,0,0,0,0,75.69263982772827
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,4,250,10000,1,1,0.9969,0.9968,0.9988,0.9966,1,0.9633,0.6369,0.9916,0.9979,0,0,0,0,0,0,0,0,0,0,0,87.93340969085693
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,4,500,10000,1,1,1,1,1,1,1,1,0.9158,1,1,0,0,0,0,0,0,0,0,0,0,0,101.3280885219574
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,4,1000,10000,1,1,1,1,1,1,1,1,0.9989,1,1,0,0,0,0,0,0,0,0,0,0,0,138.75556206703186
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,4,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,177.21122455596924
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,5,10,10000,0.0763,0.0744,0.0696,0.0102,NA,0.0714,0.0713,0.0897,0.0476,0.1504,0.0624,0,0,0,0,10000,0,0,0,0,0,0,81.0415313243866
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,5,25,10000,0.179,0.1603,0.1283,0.019,0.0727,0.1451,0.1184,0.1187,0.0797,0.2997,0.1327,0,0,0,0,0,0,0,0,0,0,0,82.55801963806152
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,5,50,10000,0.466,0.3711,0.2904,0.0365,0.1475,0.3094,0.3129,0.2072,0.1423,0.5213,0.339,0,0,0,0,0,0,0,0,0,0,0,79.84929013252258
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,5,100,10000,0.9054,0.7598,0.6248,0.2763,0.5495,0.6448,0.7819,0.4329,0.2789,0.7887,0.7086,0,0,0,0,0,0,0,0,0,0,0,76.52348279953003
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,5,250,10000,1,0.999,0.9893,0.9961,0.999,0.991,1,0.991,0.6345,0.9923,0.9971,0,0,0,0,0,0,0,0,0,0,0,85.262371301651
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,5,500,10000,1,1,1,1,1,1,1,0.9999,0.9108,1,1,0,0,0,0,0,0,0,0,0,0,0,102.49415278434752
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,5,1000,10000,1,1,1,1,1,1,1,1,0.9987,1,1,0,0,0,0,0,0,0,0,0,0,0,139.75376796722412
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,5,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,177.01687264442444
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,6,10,10000,0.0752,0.0716,0.0683,0.0096,NA,0.0688,0.0701,0.082,0.0471,0.1446,0.0624,0,0,0,0,10000,0,0,0,0,0,0,74.84353303909302
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,6,25,10000,0.1771,0.1527,0.1162,0.0192,0.0715,0.135,0.1164,0.1105,0.0793,0.2955,0.1321,0,0,0,0,0,0,0,0,0,0,0,76.0899806022644
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,6,50,10000,0.466,0.3575,0.2512,0.0381,0.1498,0.2885,0.3075,0.1795,0.1488,0.5156,0.3305,0,0,0,0,0,0,0,0,0,0,0,71.04050374031067
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,6,100,10000,0.9059,0.739,0.5494,0.278,0.5478,0.6037,0.7812,0.4361,0.2823,0.7778,0.6993,0,0,0,0,0,0,0,0,0,0,0,68.08887815475464
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,6,250,10000,1,0.9988,0.9759,0.9965,0.9992,0.9855,1,0.9801,0.637,0.9899,0.9975,0,0,0,0,0,0,0,0,0,0,0,76.8805742263794
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,6,500,10000,1,1,1,1,1,1,1,1,0.913,1,1,0,0,0,0,0,0,0,0,0,0,0,94.2537088394165
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,6,1000,10000,1,1,1,1,1,1,1,1,0.9986,1,1,0,0,0,0,0,0,0,0,0,0,0,126.7879683971405
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,6,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,162.52998852729797
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,7,10,10000,0.0904,0.0848,0.0709,0.0088,NA,0.077,0.0752,0.1038,0.0529,0.1884,0.0615,0,0,0,0,10000,0,0,0,0,0,0,80.61550641059875
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,7,25,10000,0.2527,0.189,0.1175,0.0213,0.1055,0.1493,0.1609,0.1556,0.1323,0.3613,0.1414,0,0,0,0,0,0,0,0,0,0,0,81.8653130531311
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,7,50,10000,0.648,0.4552,0.2663,0.0473,0.2221,0.3361,0.4672,0.283,0.219,0.5464,0.3455,0,0,0,0,0,0,0,0,0,0,0,78.17114543914795
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,7,100,10000,0.9811,0.8532,0.6022,0.3045,0.6009,0.675,0.9304,0.647,0.3363,0.778,0.7094,0,0,0,0,0,0,0,0,0,0,0,75.57231211662292
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,7,250,10000,1,1,0.9971,0.9975,0.9989,0.9948,1,0.9994,0.6347,0.9908,0.9976,0,0,0,0,0,0,0,0,0,0,0,84.26302576065063
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,7,500,10000,1,1,1,1,1,1,1,1,0.8924,1,1,0,0,0,0,0,0,0,0,0,0,0,100.068754196167
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,7,1000,10000,1,1,1,1,1,1,1,1,0.996,1,1,0,0,0,0,0,0,0,0,0,0,0,135.98400378227234
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,7,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,171.73414969444275
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,8,10,10000,0.0836,0.0776,0.0669,0.0087,NA,0.0714,0.0721,0.0941,0.053,0.1758,0.0605,0,0,0,0,10000,0,0,0,0,0,0,81.34550499916077
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,8,25,10000,0.2263,0.1748,0.1179,0.0193,0.0975,0.1437,0.1456,0.1378,0.1208,0.3533,0.1395,0,0,0,0,0,0,0,0,0,0,0,82.94953036308289
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,8,50,10000,0.5875,0.4204,0.2409,0.0452,0.207,0.3169,0.4105,0.2402,0.2037,0.5466,0.3433,0,0,0,0,0,0,0,0,0,0,0,78.37273359298706
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,8,100,10000,0.9668,0.8118,0.5514,0.3007,0.5964,0.6425,0.8933,0.561,0.3258,0.7842,0.7063,0,0,0,0,0,0,0,0,0,0,0,75.33230185508728
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,8,250,10000,1,1,0.9884,0.9971,0.9994,0.9914,1,0.9944,0.6362,0.9914,0.9975,0,0,0,0,0,0,0,0,0,0,0,84.14848637580872
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,8,500,10000,1,1,1,1,1,1,1,1,0.8973,1,1,0,0,0,0,0,0,0,0,0,0,0,100.96779274940492
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,8,1000,10000,1,1,1,1,1,1,1,1,0.9962,1,1,0,0,0,0,0,0,0,0,0,0,0,138.1108596324921
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C5_riasec_conventional,8,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,175.18868947029114
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,3,10,10000,0.0542,0.0562,0.0574,0.0047,NA,0.0533,0.051,0.088,0.0362,0.1193,0.0353,0,0,0,0,10000,0,0,0,0,0,0,79.71293425559998
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,3,25,10000,0.0797,0.0786,0.0933,0.003,0.0298,0.0675,0.0413,0.1399,0.0631,0.1558,0.0333,0,0,0,0,0,0,0,0,0,0,0,80.96574234962463
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,3,50,10000,0.219,0.1575,0.1893,0.0024,0.0636,0.116,0.0981,0.2471,0.1242,0.1781,0.0529,0,0,0,0,0,0,0,0,0,0,0,77.49040579795837
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,3,100,10000,0.7325,0.466,0.454,0.0062,0.171,0.2741,0.4602,0.4143,0.2585,0.2262,0.0976,0,0,0,0,0,0,0,0,0,0,0,74.7155990600586
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,3,250,10000,1,1,0.9764,0.3497,0.6954,0.9847,0.9999,1,0.6697,0.4092,0.3933,0,0,0,0,0,0,0,0,0,0,0,82.32870316505432
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,3,500,10000,1,1,1,0.959,0.9886,1,1,1,0.955,0.6713,0.8575,0,0,0,0,0,0,0,0,0,0,0,98.7196273803711
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,3,1000,10000,1,1,1,1,1,1,1,1,0.9997,0.918,0.9998,0,0,0,0,0,0,0,0,0,0,0,132.3110158443451
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,3,1500,10000,1,1,1,1,1,1,1,1,1,0.984,1,0,0,0,0,0,0,0,0,0,0,0,166.1652569770813
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,4,10,10000,0.049,0.0514,0.0563,0.0052,NA,0.0521,0.0475,0.0734,0.0344,0.1157,0.0387,0,0,0,0,10000,0,0,0,0,0,0,81.3621678352356
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,4,25,10000,0.0504,0.0585,0.0736,0.0049,0.0269,0.0616,0.0314,0.087,0.0501,0.1571,0.0371,0,0,0,0,0,0,0,0,0,0,0,83.28118801116943
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,4,50,10000,0.0949,0.1011,0.1444,0.0033,0.0556,0.1008,0.05,0.129,0.1044,0.1962,0.069,0,0,0,0,0,0,0,0,0,0,0,79.34107851982117
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,4,100,10000,0.2743,0.2115,0.3159,0.0073,0.16,0.1866,0.1251,0.3833,0.243,0.2988,0.1325,0,0,0,0,0,0,0,0,0,0,0,75.60674786567688
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,4,250,10000,0.9562,0.7431,0.8059,0.3362,0.686,0.5974,0.7948,0.7379,0.6601,0.5851,0.4773,0,0,0,0,0,0,0,0,0,0,0,83.0109658241272
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,4,500,10000,1,1,0.9975,0.9568,0.9889,0.9955,1,1,0.9517,0.8569,0.9007,0,0,0,0,0,0,0,0,0,0,0,101.07984232902528
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,4,1000,10000,1,1,1,1,1,1,1,1,0.9999,0.9912,0.9998,0,0,0,0,0,0,0,0,0,0,0,135.9312436580658
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,4,1500,10000,1,1,1,1,1,1,1,1,1,0.9995,1,0,0,0,0,0,0,0,0,0,0,0,174.61674761772156
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,5,10,10000,0.0442,0.045,0.0499,0.0038,NA,0.044,0.0438,0.0669,0.0325,0.113,0.0341,0,0,0,0,10000,0,0,0,0,0,0,78.79767417907715
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,5,25,10000,0.0522,0.0535,0.0503,0.0037,0.0282,0.0481,0.0298,0.0725,0.0523,0.1427,0.0327,0,0,0,0,0,0,0,0,0,0,0,80.03403902053833
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,5,50,10000,0.1178,0.0872,0.0827,0.0023,0.0589,0.066,0.0498,0.1015,0.1123,0.1632,0.0512,0,0,0,0,0,0,0,0,0,0,0,76.83971190452576
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,5,100,10000,0.4007,0.1751,0.1541,0.0059,0.1576,0.0926,0.1782,0.1764,0.245,0.2167,0.09,0,0,0,0,0,0,0,0,0,0,0,74.72832727432251
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,5,250,10000,0.9936,0.7306,0.4831,0.3359,0.6856,0.3343,0.948,0.8736,0.664,0.4045,0.3764,0,0,0,0,0,0,0,0,0,0,0,83.58772873878479
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,5,500,10000,1,0.9994,0.9286,0.9551,0.9878,0.8906,1,0.9605,0.9497,0.6566,0.8408,0,0,0,0,0,0,0,0,0,0,0,101.7026994228363
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,5,1000,10000,1,1,1,1,1,1,1,1,0.9997,0.9091,0.9989,0,0,0,0,0,0,0,0,0,0,0,140.31679320335388
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,5,1500,10000,1,1,1,1,1,1,1,1,1,0.9824,1,0,0,0,0,0,0,0,0,0,0,0,178.6271150112152
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,6,10,10000,0.0549,0.0547,0.0537,0.0051,NA,0.0534,0.0472,0.0727,0.0429,0.1641,0.039,0,0,0,0,10000,0,0,0,0,0,0,77.30970096588135
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,6,25,10000,0.0813,0.086,0.0791,0.0092,0.0666,0.0847,0.0478,0.1051,0.1121,0.2737,0.0575,0,0,0,0,0,0,0,0,0,0,0,79.30096983909607
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,6,50,10000,0.1577,0.1712,0.158,0.0114,0.1494,0.1595,0.0882,0.1483,0.224,0.3389,0.1252,0,0,0,0,0,0,0,0,0,0,0,74.42350268363953
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,6,100,10000,0.3819,0.3605,0.3564,0.023,0.2829,0.3234,0.2426,0.2744,0.3542,0.4694,0.2478,0,0,0,0,0,0,0,0,0,0,0,73.6942081451416
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,6,250,10000,0.9537,0.8802,0.8793,0.4333,0.7265,0.8123,0.8773,0.9295,0.6465,0.823,0.7146,0,0,0,0,0,0,0,0,0,0,0,84.11599707603455
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,6,500,10000,1,0.9991,0.9993,0.9647,0.9873,0.9951,1,0.9963,0.8967,0.9805,0.9822,0,0,0,0,0,0,0,0,0,0,0,104.43648552894592
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,6,1000,10000,1,1,1,1,1,1,1,1,0.9954,0.9997,1,0,0,0,0,0,0,0,0,0,0,0,146.3504285812378
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,6,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,183.15588068962097
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,7,10,10000,0.0467,0.048,0.0508,0.0051,NA,0.0477,0.0473,0.0676,0.0344,0.111,0.0399,0,0,0,0,10000,0,0,0,0,0,0,80.19510173797607
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,7,25,10000,0.0553,0.0661,0.0694,0.0049,0.027,0.0685,0.0359,0.0741,0.045,0.1556,0.0465,0,0,0,0,0,0,0,0,0,0,0,81.41961026191711
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,7,50,10000,0.1019,0.1123,0.1139,0.0033,0.0514,0.109,0.053900000000000003,0.0879,0.0989,0.2117,0.0851,0,0,0,0,0,0,0,0,0,0,0,77.02852869033813
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,7,100,10000,0.2526,0.2214,0.2246,0.0085,0.16,0.1982,0.1267,0.1565,0.2374,0.3331,0.1729,0,0,0,0,0,0,0,0,0,0,0,74.72046232223511
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,7,250,10000,0.8907,0.64,0.5992,0.3443,0.6859,0.5419,0.6856,0.4792,0.6619,0.657,0.5615,0,0,0,0,0,0,0,0,0,0,0,83.47536516189575
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,7,500,10000,0.9999,0.9674,0.9234,0.9514,0.9869,0.8928,0.998,0.9931,0.9509,0.9138,0.9321,0,0,0,0,0,0,0,0,0,0,0,99.59015417099
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,7,1000,10000,1,1,0.9993,1,1,0.9992,1,0.9999,0.9998,0.9965,0.9999,0,0,0,0,0,0,0,0,0,0,0,134.01512956619263
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,7,1500,10000,1,1,1,1,1,1,1,1,1,0.9999,1,0,0,0,0,0,0,0,0,0,0,0,168.54083371162417
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,8,10,10000,0.0457,0.0459,0.0468,0.0048,NA,0.0458,0.0449,0.0641,0.0344,0.1173,0.0376,0,0,0,0,10000,0,0,0,0,0,0,80.64094305038452
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,8,25,10000,0.0451,0.0525,0.0515,0.0048,0.0296,0.0517,0.029,0.0655,0.06,0.1661,0.0376,0,0,0,0,0,0,0,0,0,0,0,82.33208894729614
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,8,50,10000,0.0824,0.0803,0.0762,0.0037,0.0629,0.0738,0.042,0.0675,0.1171,0.2048,0.0639,0,0,0,0,0,0,0,0,0,0,0,77.92041277885437
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,8,100,10000,0.21560000000000001,0.1446,0.14,0.0085,0.1744,0.118,0.0955,0.1042,0.258,0.2947,0.1265,0,0,0,0,0,0,0,0,0,0,0,75.86218023300171
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,8,250,10000,0.8652,0.4764,0.3862,0.3461,0.6948,0.3321,0.6313,0.3111,0.6605,0.576,0.4631,0,0,0,0,0,0,0,0,0,0,0,86.19934010505676
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,8,500,10000,0.9999,0.9179,0.7757,0.9594,0.989,0.7123,0.9981,0.9469,0.9472,0.8453,0.8926,0,0,0,0,0,0,0,0,0,0,0,103.23072600364684
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,8,1000,10000,1,1,0.9939,1,1,0.9905,1,1,0.9996,0.9891,0.9996,0,0,0,0,0,0,0,0,0,0,0,139.82838988304138
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C6_riasec_enterprising,8,1500,10000,1,1,0.9998,1,1,1,1,1,1,0.9995,1,0,0,0,0,0,0,0,0,0,0,0,175.40282011032104
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C7_riasec_investigative,3,10,10000,0.0486,0.0494,0.056,0.0023,NA,0.0469,0.0389,0.0801,0.0347,0.1483,0.0278,0,0,0,0,10000,0,0,0,0,0,0,97.9659264087677
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C7_riasec_investigative,3,25,10000,0.0961,0.0827,0.0838,5e-4,0.0556,0.0702,0.0378,0.1095,0.1322,0.274,0.0435,0,0,0,0,0,0,0,0,0,0,0,99.64203095436096
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C7_riasec_investigative,3,50,10000,0.3256,0.2014,0.1756,3e-4,0.243,0.1337,0.1271,0.2272,0.3922,0.4188,0.1346,0,0,0,0,0,0,0,0,0,0,0,94.60731410980225
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C7_riasec_investigative,3,100,10000,0.8821,0.5929,0.4605,0.0258,0.679,0.3609,0.6179,0.413,0.7881,0.6638,0.3616,0,0,0,0,0,0,0,0,0,0,0,91.70072078704834
5,Cantidad de categorias de respuesta (k),NA,NA,NA,NA,NA,C7_riasec_investigative,3,250,10000,1,1,0.9748,0.9355,0.9976,0.988,0.9999,0.9998,0.9981,0.9653,0.9138,0,0,0,0,0,0,0,0,0,0,0,101.35100603103638
